Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,wfef
1541962800,2018-11-11 07-PM,BTCUSD,6415.3,6436.8,6415.2,6422.7,778.49,5005419.27,17293
1541966400,2018-11-11 08-PM,BTCUSD,6422.7,6424.7,6422.7,6424.6,38.55,247628.14,17292
1541970000,2018-11-11 09-PM,BTCUSD,6424.6,6424.7,6413.6,6413.6,66.49,427002.17,17291
1541973600,2018-11-11 10-PM,BTCUSD,6413.6,6416.6,6402.4,6403,189.18,1212192.67,17290
1541977200,2018-11-11 11-PM,BTCUSD,6403,6459.9,6402.1,6447.9,537.19,3455324.48,17289
1541980800,2018-11-12 12-AM,BTCUSD,6447.9,6481,6447.9,6460.4,565.12,3655756.76,17288
1541984400,2018-11-12 01-AM,BTCUSD,6460.4,6460.5,6444.4,6455.8,83.44,538416.47,17287
1541988000,2018-11-12 02-AM,BTCUSD,6455.8,6473.7,6455.7,6473.3,856.55,5535631.6,17286
1541991600,2018-11-12 03-AM,BTCUSD,6473.3,6474,6454.7,6454.9,161.66,1045551.37,17285
1541995200,2018-11-12 04-AM,BTCUSD,6454.9,6455.8,6451,6455,97.29,627879.08,17284
1541998800,2018-11-12 05-AM,BTCUSD,6455,6457.5,6451.47,6452.4,153.51,990776.98,17283
1542002400,2018-11-12 06-AM,BTCUSD,6452.4,6452.4,6441.5,6441.6,134.21,865452.73,17282
1542006000,2018-11-12 07-AM,BTCUSD,6441.6,6445,6441.5,6444.9,173.97,1120981.07,17281
1542009600,2018-11-12 08-AM,BTCUSD,6444.9,6454,6435,6451.2,216.57,1395595.69,17280
1542013200,2018-11-12 09-AM,BTCUSD,6451.2,6451.2,6445.2,6447.5,225.11,1451441.48,17279
1542016800,2018-11-12 10-AM,BTCUSD,6447.5,6448.4,6439.3,6446,405.48,2612968.76,17278
1542020400,2018-11-12 11-AM,BTCUSD,6446,6446.06,6437.1,6439.8,165.05,1063035.53,17277
1542024000,2018-11-12 12-PM,BTCUSD,6439.8,6446,6439.8,6445.9,297.86,1919751.98,17276
1542027600,2018-11-12 01-PM,BTCUSD,6445.9,6464.7,6445.8,6464.61,511.23,3299215.75,17275
1542031200,2018-11-12 02-PM,BTCUSD,6464.61,6479,6460.1,6460.1,401.36,2596598.71,17274
1542034800,2018-11-12 03-PM,BTCUSD,6460.1,6460.19,6442.9,6450,354.92,2288790.03,17273
1542038400,2018-11-12 04-PM,BTCUSD,6450,6450.9,6443.3,6445.9,511.89,3300589.19,17272
1542042000,2018-11-12 05-PM,BTCUSD,6445.9,6446,6438,6444.2,199.59,1285791.58,17271
1542045600,2018-11-12 06-PM,BTCUSD,6444.2,6445.9,6438.1,6438.1,87.33,562541.16,17270
1542049200,2018-11-12 07-PM,BTCUSD,6438.1,6456.5,6438.1,6456.1,342.7,2208226.15,17269
1542052800,2018-11-12 08-PM,BTCUSD,6456.1,6457.7,6453,6453.1,187.75,1212110.09,17268
1542056400,2018-11-12 09-PM,BTCUSD,6453.1,6453.7,6425.23,6431.2,682.4,4400179.23,17267
1542060000,2018-11-12 10-PM,BTCUSD,6431.2,6445.9,6418.8,6445.83,335.33,2154203.13,17266
1542063600,2018-11-12 11-PM,BTCUSD,6445.83,6452.5,6439.2,6446.9,160.16,1032180.77,17265
1542067200,2018-11-13 12-AM,BTCUSD,6446.9,6447,6430,6439.1,376.62,2424919.37,17264
1542070800,2018-11-13 01-AM,BTCUSD,6439.1,6443.1,6406.1,6420.2,950.07,6105674.55,17263
1542074400,2018-11-13 02-AM,BTCUSD,6420.2,6444.7,6397.1,6444.08,1207.92,7756176.23,17262
1542078000,2018-11-13 03-AM,BTCUSD,6444.08,6471.4,6442.1,6445.3,422.26,2727248.28,17261
1542081600,2018-11-13 04-AM,BTCUSD,6445.3,6464.8,6445.3,6458,181.76,1173259.42,17260
1542085200,2018-11-13 05-AM,BTCUSD,6458,6458.1,6458,6458,87.19,563106.13,17259
1542088800,2018-11-13 06-AM,BTCUSD,6458,6464.6,6458,6459,188.65,1218562.09,17258
1542092400,2018-11-13 07-AM,BTCUSD,6459,6459.1,6444.7,6454.1,330.23,2130999.45,17257
1542096000,2018-11-13 08-AM,BTCUSD,6454.1,6459,6431,6435.13,199.4,1285535.21,17256
1542099600,2018-11-13 09-AM,BTCUSD,6435.13,6440,6432.9,6439.8,235.35,1514856.39,17255
1542103200,2018-11-13 10-AM,BTCUSD,6439.8,6444,6436.9,6441.9,125.55,808487.67,17254
1542106800,2018-11-13 11-AM,BTCUSD,6441.9,6463.8,6433.4,6446.6,719.56,4641352.68,17253
1542110400,2018-11-13 12-PM,BTCUSD,6446.6,6456.5,6446.6,6455,199.27,1285739.31,17252
1542114000,2018-11-13 01-PM,BTCUSD,6455,6465.8,6438.14,6450.7,524.66,3385750.85,17251
1542117600,2018-11-13 02-PM,BTCUSD,6450.7,6450.7,6437,6445,311.36,2005994.26,17250
1542121200,2018-11-13 03-PM,BTCUSD,6445,6466.33,6438.8,6457,459.07,2961130.59,17249
1542124800,2018-11-13 04-PM,BTCUSD,6457,6499,6455.5,6496,753.37,4880913.09,17248
1542128400,2018-11-13 05-PM,BTCUSD,6496,6501.1,6474,6485.2,709.11,4602595.66,17247
1542132000,2018-11-13 06-PM,BTCUSD,6485.2,6497.1,6444.7,6452,591.24,3831232.8,17246
1542135600,2018-11-13 07-PM,BTCUSD,6452,6470.82,6445.6,6458,611.19,3946695.92,17245
1542139200,2018-11-13 08-PM,BTCUSD,6458,6492.9,6458,6492.6,428.13,2772849.03,17244
1542142800,2018-11-13 09-PM,BTCUSD,6492.6,6492.6,6473.4,6475,114.41,741480.58,17243
1542146400,2018-11-13 10-PM,BTCUSD,6475,6485.1,6468.5,6472.5,242.34,1569117.29,17242
1542150000,2018-11-13 11-PM,BTCUSD,6472.5,6472.5,6459.07,6459.07,154.43,998532.01,17241
1542153600,2018-11-14 12-AM,BTCUSD,6459.07,6466.65,6447.2,6461.9,330.75,2135597.16,17240
1542157200,2018-11-14 01-AM,BTCUSD,6461.9,6464.09,6459.2,6459.4,122.46,791103.8,17239
1542160800,2018-11-14 02-AM,BTCUSD,6459.4,6461.4,6445.1,6452.9,502.7,3244829.43,17238
1542164400,2018-11-14 03-AM,BTCUSD,6452.9,6467.2,6441.7,6465,1124.81,7261030.97,17237
1542168000,2018-11-14 04-AM,BTCUSD,6465,6473.1,6463.5,6467.1,230.98,1493813.66,17236
1542171600,2018-11-14 05-AM,BTCUSD,6467.1,6482.3,6467,6480,308.87,2000037.1,17235
1542175200,2018-11-14 06-AM,BTCUSD,6480,6485.8,6480,6485,195.85,1269982.8,17234
1542178800,2018-11-14 07-AM,BTCUSD,6485,6485.1,6476,6476,283.5,1838011.51,17233
1542182400,2018-11-14 08-AM,BTCUSD,6476,6476.1,6469.1,6470.7,252.57,1634871.62,17232
1542186000,2018-11-14 09-AM,BTCUSD,6470.7,6481,6418,6429.14,948.7,6122121.4,17231
1542189600,2018-11-14 10-AM,BTCUSD,6429.14,6442.6,6340,6367.66,3028.67,19321696.9,17230
1542193200,2018-11-14 11-AM,BTCUSD,6367.66,6382.2,6338.98,6379.8,1099.54,6988583.99,17229
1542196800,2018-11-14 12-PM,BTCUSD,6379.8,6394.8,6354.4,6362,591.99,3775052.11,17228
1542200400,2018-11-14 01-PM,BTCUSD,6362,6366.4,6350,6363.3,584.16,3714197.81,17227
1542204000,2018-11-14 02-PM,BTCUSD,6363.3,6363.3,6288.8,6312.44,2224.06,14045997.1,17226
1542207600,2018-11-14 03-PM,BTCUSD,6312.44,6317.1,6211,6235.3,2528.58,15849537.19,17225
1542211200,2018-11-14 04-PM,BTCUSD,6235.3,6266.6,5860,6050,19090.89,115540824.9,17224
1542214800,2018-11-14 05-PM,BTCUSD,6050,6050.1,5880,5984.9,11804.79,70273293.76,17223
1542218400,2018-11-14 06-PM,BTCUSD,5984.9,6009.1,5880.1,5886.1,3449.24,20499019.63,17222
1542222000,2018-11-14 07-PM,BTCUSD,5886.1,5917.2,5714.83,5867.1,7088.2,41263303.7,17221
1542225600,2018-11-14 08-PM,BTCUSD,5867.1,5869,5678,5771.8,5541.35,31868533.48,17220
1542229200,2018-11-14 09-PM,BTCUSD,5771.8,5911.4,5727.9,5843.6,3598.32,20978760.58,17219
1542232800,2018-11-14 10-PM,BTCUSD,5843.6,5850.03,5777,5810,2056.67,11964454.75,17218
1542236400,2018-11-14 11-PM,BTCUSD,5810,5923.3,5800,5922.4,2262.52,13275822.97,17217
1542240000,2018-11-15 12-AM,BTCUSD,5922.4,5940,5868.3,5883.3,2821.28,16636148.17,17216
1542243600,2018-11-15 01-AM,BTCUSD,5883.3,5901.6,5837,5849.9,1462.11,8589302.14,17215
1542247200,2018-11-15 02-AM,BTCUSD,5849.9,5849.9,5711.6,5750.8,2780.98,16061778.94,17214
1542250800,2018-11-15 03-AM,BTCUSD,5750.8,5809.4,5720,5747.7,2107.64,12123926.71,17213
1542254400,2018-11-15 04-AM,BTCUSD,5747.7,5747.7,5638.1,5718.3,3211.87,18273288.59,17212
1542258000,2018-11-15 05-AM,BTCUSD,5718.3,5747,5690.3,5741,1348.67,7709378.83,17211
1542261600,2018-11-15 06-AM,BTCUSD,5741,5749,5678,5719.4,1409.37,8056105.14,17210
1542265200,2018-11-15 07-AM,BTCUSD,5719.4,5784,5718.5,5768.5,691,3976462.45,17209
1542268800,2018-11-15 08-AM,BTCUSD,5768.5,5787.4,5715.8,5720,1030.71,5929342.78,17208
1542272400,2018-11-15 09-AM,BTCUSD,5720,5767,5719.9,5764.5,419.62,2413155.93,17207
1542276000,2018-11-15 10-AM,BTCUSD,5764.5,5768,5551.3,5605,5017.62,28179246.05,17206
1542279600,2018-11-15 11-AM,BTCUSD,5605,5649,5565,5591.3,1859.33,10422620.68,17205
1542283200,2018-11-15 12-PM,BTCUSD,5591.3,5666.11,5580,5593.7,1025.88,5764639.97,17204
1542286800,2018-11-15 01-PM,BTCUSD,5593.7,5618.3,5574.3,5604.3,1621.89,9079798.8,17203
1542290400,2018-11-15 02-PM,BTCUSD,5604.3,5604.3,5432,5436,4979.91,27489734.56,17202
1542294000,2018-11-15 03-PM,BTCUSD,5436,5740,5432.4,5686.3,5797.54,32577244.41,17201
1542297600,2018-11-15 04-PM,BTCUSD,5686.3,5748,5576.6,5686.6,4472.56,25288092.76,17200
1542301200,2018-11-15 05-PM,BTCUSD,5686.6,5761.2,5641,5672.7,3762.9,21472980.86,17199
1542304800,2018-11-15 06-PM,BTCUSD,5672.7,5698.4,5628.6,5677.5,754.58,4274016.45,17198
1542308400,2018-11-15 07-PM,BTCUSD,5677.5,5716.7,5651.3,5698,447.75,2547060.69,17197
1542312000,2018-11-15 08-PM,BTCUSD,5698,5710,5645.6,5647,497.78,2822470.08,17196
1542315600,2018-11-15 09-PM,BTCUSD,5647,5656.6,5597.3,5654.3,901.56,5065462.16,17195
1542319200,2018-11-15 10-PM,BTCUSD,5654.3,5694,5635,5661.6,545.11,3087717.25,17194
1542322800,2018-11-15 11-PM,BTCUSD,5661.6,5760.3,5661.5,5749.6,716.73,4102153.42,17193
1542326400,2018-11-16 12-AM,BTCUSD,5749.6,5777.5,5698.3,5703.5,760.83,4361492.65,17192
1542330000,2018-11-16 01-AM,BTCUSD,5703.5,5716.2,5684,5698.9,342.22,1951197.3,17191
1542333600,2018-11-16 02-AM,BTCUSD,5698.9,5724.9,5698,5719.9,321.99,1840109.41,17190
1542337200,2018-11-16 03-AM,BTCUSD,5719.9,5753.1,5717.8,5729.2,931.51,5339305.63,17189
1542340800,2018-11-16 04-AM,BTCUSD,5729.2,5729.2,5699.2,5699.9,502.6,2871611.19,17188
1542344400,2018-11-16 05-AM,BTCUSD,5699.9,5704.1,5680.9,5680.9,802.53,4571635.56,17187
1542348000,2018-11-16 06-AM,BTCUSD,5680.9,5695.2,5663.97,5686.08,333.82,1897312.83,17186
1542351600,2018-11-16 07-AM,BTCUSD,5686.08,5704.4,5630.6,5633.1,887.72,5020212.2,17185
1542355200,2018-11-16 08-AM,BTCUSD,5633.1,5657.2,5611,5633.6,999.35,5629351.72,17184
1542358800,2018-11-16 09-AM,BTCUSD,5633.6,5633.6,5530.92,5595.7,2201.29,12298388.03,17183
1542362400,2018-11-16 10-AM,BTCUSD,5595.7,5676.9,5586.5,5670.8,1537.32,8668028.09,17182
1542366000,2018-11-16 11-AM,BTCUSD,5670.8,5700,5667,5676.1,606.43,3447347.77,17181
1542369600,2018-11-16 12-PM,BTCUSD,5676.1,5676.1,5645,5660.1,589.43,3336546.6,17180
1542373200,2018-11-16 01-PM,BTCUSD,5660.1,5697.1,5654.92,5685,803.08,4557705.45,17179
1542376800,2018-11-16 02-PM,BTCUSD,5685,5713.1,5676.8,5684,1000.82,5691285.62,17178
1542380400,2018-11-16 03-PM,BTCUSD,5684,5685.6,5648,5650,823.27,4665555.09,17177
1542384000,2018-11-16 04-PM,BTCUSD,5650,5682.7,5642.53,5669.4,433.72,2455911.54,17176
1542387600,2018-11-16 05-PM,BTCUSD,5669.4,5680,5669.4,5674.2,287.89,1634115.44,17175
1542391200,2018-11-16 06-PM,BTCUSD,5674.2,5674.2,5649.3,5661.31,634.98,3593132.79,17174
1542394800,2018-11-16 07-PM,BTCUSD,5661.31,5661.31,5626.6,5626.9,425.93,2403016.74,17173
1542398400,2018-11-16 08-PM,BTCUSD,5626.9,5645.4,5599.6,5638.8,789.19,4434551.95,17172
1542402000,2018-11-16 09-PM,BTCUSD,5638.8,5638.8,5580,5584,563.48,3154958.76,17171
1542405600,2018-11-16 10-PM,BTCUSD,5584,5593.4,5553,5575,1151.23,6413721.55,17170
1542409200,2018-11-16 11-PM,BTCUSD,5575,5668.2,5559.2,5655.7,786.51,4429874.31,17169
1542412800,2018-11-17 12-AM,BTCUSD,5655.7,5655.7,5627,5627,271.53,1532102.47,17168
1542416400,2018-11-17 01-AM,BTCUSD,5627,5627.9,5608.23,5615.4,357.34,2008078.67,17167
1542420000,2018-11-17 02-AM,BTCUSD,5615.4,5615.4,5573.3,5590.8,324.33,1814401.18,17166
1542423600,2018-11-17 03-AM,BTCUSD,5590.8,5590.8,5574.7,5576,317.13,1770508.82,17165
1542427200,2018-11-17 04-AM,BTCUSD,5576,5596,5574,5595.96,227.93,1271655.89,17164
1542430800,2018-11-17 05-AM,BTCUSD,5595.96,5598,5578.1,5583.2,145.38,812664.49,17163
1542434400,2018-11-17 06-AM,BTCUSD,5583.2,5595.7,5583.2,5595,254.2,1420961.72,17162
1542438000,2018-11-17 07-AM,BTCUSD,5595,5640.8,5590.5,5640.8,410.76,2304146.77,17161
1542441600,2018-11-17 08-AM,BTCUSD,5640.8,5641.5,5588.8,5595.5,399.83,2240826.39,17160
1542445200,2018-11-17 09-AM,BTCUSD,5595.5,5613.3,5595.4,5598.3,296.29,1660406.29,17159
1542448800,2018-11-17 10-AM,BTCUSD,5598.3,5606.4,5569.1,5582,304.96,1703925.91,17158
1542452400,2018-11-17 11-AM,BTCUSD,5582,5634.5,5581.4,5616.4,540.09,3034644.62,17157
1542456000,2018-11-17 12-PM,BTCUSD,5616.4,5620.1,5601.4,5611.6,299.45,1681022.05,17156
1542459600,2018-11-17 01-PM,BTCUSD,5611.6,5650,5601,5630.3,585.71,3293662.95,17155
1542463200,2018-11-17 02-PM,BTCUSD,5630.3,5631.93,5591,5617.9,668.95,3758112.26,17154
1542466800,2018-11-17 03-PM,BTCUSD,5617.9,5622,5599.4,5599.5,321.85,1805673.4,17153
1542470400,2018-11-17 04-PM,BTCUSD,5599.5,5654.5,5599.4,5650.1,453.81,2551974.17,17152
1542474000,2018-11-17 05-PM,BTCUSD,5650.1,5661.1,5605.1,5605.2,305.36,1718691.42,17151
1542477600,2018-11-17 06-PM,BTCUSD,5605.2,5614,5604,5610.8,135.13,757687.66,17150
1542481200,2018-11-17 07-PM,BTCUSD,5610.8,5617.8,5610.8,5615,107.69,604527.54,17149
1542484800,2018-11-17 08-PM,BTCUSD,5615,5633.3,5612,5633.3,265.93,1495841.11,17148
1542488400,2018-11-17 09-PM,BTCUSD,5633.3,5638.8,5610,5610.2,339.76,1910768.62,17147
1542492000,2018-11-17 10-PM,BTCUSD,5610.2,5620.8,5590.2,5616.7,419.79,2352229.84,17146
1542495600,2018-11-17 11-PM,BTCUSD,5616.7,5632.2,5611,5628.3,192.06,1079759.52,17145
1542499200,2018-11-18 12-AM,BTCUSD,5628.3,5659,5626.7,5656,427.64,2413350.79,17144
1542502800,2018-11-18 01-AM,BTCUSD,5656,5656,5640.6,5641,220.61,1246321.72,17143
1542506400,2018-11-18 02-AM,BTCUSD,5641,5688.04,5641,5661,486.09,2755212.89,17142
1542510000,2018-11-18 03-AM,BTCUSD,5661,5688.4,5661,5676.1,240.2,1363065.64,17141
1542513600,2018-11-18 04-AM,BTCUSD,5676.1,5676.1,5655,5655.1,179.93,1019005.5,17140
1542517200,2018-11-18 05-AM,BTCUSD,5655.1,5686.8,5650.54,5673.6,305.29,1730252.76,17139
1542520800,2018-11-18 06-AM,BTCUSD,5673.6,5677,5661.1,5665.2,243.75,1381373.07,17138
1542524400,2018-11-18 07-AM,BTCUSD,5665.2,5679.3,5660,5660,174.3,988477.94,17137
1542528000,2018-11-18 08-AM,BTCUSD,5660,5660.1,5641.4,5646.11,651.06,3677840.71,17136
1542531600,2018-11-18 09-AM,BTCUSD,5646.11,5655,5636.6,5646.9,410.9,2319571.79,17135
1542535200,2018-11-18 10-AM,BTCUSD,5646.9,5646.9,5621,5621.1,724.06,4078801.29,17134
1542538800,2018-11-18 11-AM,BTCUSD,5621.1,5637.3,5620.9,5629.4,568.45,3200704.27,17133
1542542400,2018-11-18 12-PM,BTCUSD,5629.4,5651.5,5626.5,5642.4,493.74,2781520.87,17132
1542546000,2018-11-18 01-PM,BTCUSD,5642.4,5646.89,5620.9,5620.96,437.82,2466021.16,17131
1542549600,2018-11-18 02-PM,BTCUSD,5620.96,5650.8,5620.9,5650.8,537.63,3033052.03,17130
1542553200,2018-11-18 03-PM,BTCUSD,5650.8,5652.1,5641,5646.4,86.81,490205.49,17129
1542556800,2018-11-18 04-PM,BTCUSD,5646.4,5658,5639.3,5654.88,203.88,1151673.56,17128
1542560400,2018-11-18 05-PM,BTCUSD,5654.88,5655.3,5640.7,5650.3,113.21,639531.01,17127
1542564000,2018-11-18 06-PM,BTCUSD,5650.3,5683,5647,5682.7,276.95,1568645.86,17126
1542567600,2018-11-18 07-PM,BTCUSD,5682.7,5745.6,5673.7,5685.91,1502.27,8581435.78,17125
1542571200,2018-11-18 08-PM,BTCUSD,5685.91,5686,5652.6,5656.8,386.37,2189077.27,17124
1542574800,2018-11-18 09-PM,BTCUSD,5656.8,5656.8,5645.8,5653.8,231.97,1311027.63,17123
1542578400,2018-11-18 10-PM,BTCUSD,5653.8,5654,5623.6,5648.7,488.76,2754992.29,17122
1542582000,2018-11-18 11-PM,BTCUSD,5648.7,5659.5,5648.7,5659.5,139.73,789784.68,17121
1542585600,2018-11-19 12-AM,BTCUSD,5659.5,5659.5,5629.9,5637.1,467.47,2635574.44,17120
1542589200,2018-11-19 01-AM,BTCUSD,5637.1,5637.2,5552.5,5601,2457.05,13749668.57,17119
1542592800,2018-11-19 02-AM,BTCUSD,5601,5609.3,5533.9,5558.7,2390.61,13336853.03,17118
1542596400,2018-11-19 03-AM,BTCUSD,5558.7,5615.05,5550.3,5602,1070.46,5987566.34,17117
1542600000,2018-11-19 04-AM,BTCUSD,5602,5602.1,5553,5570,862.21,4806964.84,17116
1542603600,2018-11-19 05-AM,BTCUSD,5570,5570,5397.8,5511.2,4351.9,23831475.15,17115
1542607200,2018-11-19 06-AM,BTCUSD,5511.2,5511.6,5441.8,5475.2,1700.75,9307749.17,17114
1542610800,2018-11-19 07-AM,BTCUSD,5475.2,5486.4,5440.8,5467.4,953.92,5213745.89,17113
1542614400,2018-11-19 08-AM,BTCUSD,5467.4,5467.4,5277.9,5366.8,6595.23,35278888.12,17112
1542618000,2018-11-19 09-AM,BTCUSD,5366.8,5384,5264.9,5291.37,2522.35,13413842.08,17111
1542621600,2018-11-19 10-AM,BTCUSD,5291.37,5426.4,5280.2,5379.5,2719.26,14614962.94,17110
1542625200,2018-11-19 11-AM,BTCUSD,5379.5,5384.8,5322,5340.1,1415.51,7578212.62,17109
1542628800,2018-11-19 12-PM,BTCUSD,5340.1,5365,5306.8,5325.7,1048.2,5597017.33,17108
1542632400,2018-11-19 01-PM,BTCUSD,5325.7,5325.7,5200,5233.2,5229.46,27452261.73,17107
1542636000,2018-11-19 02-PM,BTCUSD,5233.2,5254.3,5170,5212.9,3183.25,16587089.32,17106
1542639600,2018-11-19 03-PM,BTCUSD,5212.9,5260,5188.2,5222,1856.15,9698547.14,17105
1542643200,2018-11-19 04-PM,BTCUSD,5222,5289.84,5084.32,5206.3,9271.97,47982096.05,17104
1542646800,2018-11-19 05-PM,BTCUSD,5206.3,5215.59,5139,5160.1,1683.49,8701838.72,17103
1542650400,2018-11-19 06-PM,BTCUSD,5160.1,5186.3,5058.1,5070.5,2857.66,14589782.48,17102
1542654000,2018-11-19 07-PM,BTCUSD,5070.5,5115.4,5028.4,5089.3,3892.26,19675315.17,17101
1542657600,2018-11-19 08-PM,BTCUSD,5089.3,5151.7,5000.1,5015.7,4600.07,23299932.68,17100
1542661200,2018-11-19 09-PM,BTCUSD,5015.7,5039.69,4855,4957.1,8086.44,40060211.96,17099
1542664800,2018-11-19 10-PM,BTCUSD,4957.1,5016.8,4901.1,4964.9,3408.19,16888697.03,17098
1542668400,2018-11-19 11-PM,BTCUSD,4964.9,5019,4918.9,4920.7,1406.93,7006461.02,17097
1542672000,2018-11-20 12-AM,BTCUSD,4920.7,5041.8,4919.9,5010.4,1938.16,9661233.38,17096
1542675600,2018-11-20 01-AM,BTCUSD,5010.4,5010.4,4966.3,4981.3,693.68,3456714.82,17095
1542679200,2018-11-20 02-AM,BTCUSD,4981.3,5056.27,4980,5018.6,1326.97,6670198.7,17094
1542682800,2018-11-20 03-AM,BTCUSD,5018.6,5019.8,4955.1,4960,819.34,4076948.42,17093
1542686400,2018-11-20 04-AM,BTCUSD,4960,4983.2,4817,4817.1,2545.65,12440249.5,17092
1542690000,2018-11-20 05-AM,BTCUSD,4817.1,4845.2,4733,4775.05,5791.01,27705302.83,17091
1542693600,2018-11-20 06-AM,BTCUSD,4775.05,4790.8,4656,4745.5,5247.72,24785928.58,17090
1542697200,2018-11-20 07-AM,BTCUSD,4745.5,4803.3,4698.47,4726,5334.7,25351176.94,17089
1542700800,2018-11-20 08-AM,BTCUSD,4726,4733,4411,4529.4,16804.05,76423546.35,17088
1542704400,2018-11-20 09-AM,BTCUSD,4529.4,4762.6,4529.4,4594.6,7165.93,33147653.2,17087
1542708000,2018-11-20 10-AM,BTCUSD,4594.6,4688.9,4585.3,4599.8,4274.6,19748942.64,17086
1542711600,2018-11-20 11-AM,BTCUSD,4599.8,4600.2,4510,4510.2,3500.18,15973906.92,17085
1542715200,2018-11-20 12-PM,BTCUSD,4510.2,4663.5,4510,4579.9,2891.79,13265422.65,17084
1542718800,2018-11-20 01-PM,BTCUSD,4579.9,4631.3,4552.36,4592.6,1828.92,8408333.11,17083
1542722400,2018-11-20 02-PM,BTCUSD,4592.6,5021,4573.5,4869.9,12866.07,61758357.78,17082
1542726000,2018-11-20 03-PM,BTCUSD,4869.9,4970,4790.43,4960.7,5548.66,27008792.37,17081
1542729600,2018-11-20 04-PM,BTCUSD,4960.7,4979.7,4836.27,4870,4665.53,22847564.91,17080
1542733200,2018-11-20 05-PM,BTCUSD,4870,4881.1,4640,4649.5,5039.04,23889513.16,17079
1542736800,2018-11-20 06-PM,BTCUSD,4649.5,4748.1,4643.2,4727.1,2418.78,11379944,17078
1542740400,2018-11-20 07-PM,BTCUSD,4727.1,4760,4647.6,4669,1697.37,7978148.53,17077
1542744000,2018-11-20 08-PM,BTCUSD,4669,4669.1,4303.5,4499.6,12924.15,57582183.96,17076
1542747600,2018-11-20 09-PM,BTCUSD,4499.6,4637,4445,4540,4777.29,21707247.33,17075
1542751200,2018-11-20 10-PM,BTCUSD,4540,4588.8,4452.4,4453.9,2175.02,9816135.44,17074
1542754800,2018-11-20 11-PM,BTCUSD,4453.9,4615.4,4395,4571,4621.87,20844544.37,17073
1542758400,2018-11-21 12-AM,BTCUSD,4571,4592.1,4450.1,4489.4,3004.15,13565780.19,17072
1542762000,2018-11-21 01-AM,BTCUSD,4489.4,4506.4,4412.3,4472.6,1601.12,7156442,17071
1542765600,2018-11-21 02-AM,BTCUSD,4472.6,4650,4472.6,4569.8,2927.21,13349629.89,17070
1542769200,2018-11-21 03-AM,BTCUSD,4569.8,4719.9,4526.4,4634.4,2869.93,13270255.84,17069
1542772800,2018-11-21 04-AM,BTCUSD,4634.4,4662.5,4567.8,4646.5,1496.08,6898838.89,17068
1542776400,2018-11-21 05-AM,BTCUSD,4646.5,4646.5,4508,4508.1,1280.93,5854237.08,17067
1542780000,2018-11-21 06-AM,BTCUSD,4508.1,4629.9,4505,4605,1271.07,5803213.3,17066
1542783600,2018-11-21 07-AM,BTCUSD,4605,4672.41,4574.9,4667,800.43,3699196.27,17065
1542787200,2018-11-21 08-AM,BTCUSD,4667,4765.1,4618.2,4727.2,3844.14,18151985.11,17064
1542790800,2018-11-21 09-AM,BTCUSD,4727.2,4787.3,4687.5,4721.8,2451.58,11626578.47,17063
1542794400,2018-11-21 10-AM,BTCUSD,4721.8,4722.7,4643.2,4681.64,885.26,4146147.77,17062
1542798000,2018-11-21 11-AM,BTCUSD,4681.64,4724.4,4601.2,4623.1,1458.44,6783247.91,17061
1542801600,2018-11-21 12-PM,BTCUSD,4623.1,4700,4623.1,4677.9,1412.68,6589082.11,17060
1542805200,2018-11-21 01-PM,BTCUSD,4677.9,4677.9,4545,4564.6,2163.92,9969366.69,17059
1542808800,2018-11-21 02-PM,BTCUSD,4564.6,4586.3,4520.7,4569.5,1514.23,6892338.75,17058
1542812400,2018-11-21 03-PM,BTCUSD,4564.1,4675.6,4559.1,4639,1903.11,8796880.23,17057
1542816000,2018-11-21 04-PM,BTCUSD,4639,4666,4590.2,4623,1361.79,6298195.59,17056
1542819600,2018-11-21 05-PM,BTCUSD,4623,4625.7,4500.1,4567.5,2634.59,11991676.64,17055
1542823200,2018-11-21 06-PM,BTCUSD,4567.5,4593.2,4543.2,4558.46,569.5,2602642.76,17054
1542826800,2018-11-21 07-PM,BTCUSD,4558.46,4569.8,4518.8,4543,673.13,3055216.04,17053
1542830400,2018-11-21 08-PM,BTCUSD,4543,4630,4518,4551,1593.29,7281110.68,17052
1542834000,2018-11-21 09-PM,BTCUSD,4551,4639,4460,4580,3909.6,17786082.86,17051
1542837600,2018-11-21 10-PM,BTCUSD,4580,4653.78,4577,4612.2,1292.21,5964708.53,17050
1542841200,2018-11-21 11-PM,BTCUSD,4612.2,4700,4585.1,4662.7,1349.07,6293873.44,17049
1542844800,2018-11-22 12-AM,BTCUSD,4662.7,4678.7,4624.7,4651.7,503.56,2345451.32,17048
1542848400,2018-11-22 01-AM,BTCUSD,4651.7,4723.7,4638.1,4719.05,670.16,3140203.02,17047
1542852000,2018-11-22 02-AM,BTCUSD,4719.05,4719.05,4655.5,4673.3,398.42,1866920.69,17046
1542855600,2018-11-22 03-AM,BTCUSD,4673.3,4674.3,4620.7,4639.7,547.47,2543027.13,17045
1542859200,2018-11-22 04-AM,BTCUSD,4639.7,4660.4,4605,4621.1,506.58,2346894.49,17044
1542862800,2018-11-22 05-AM,BTCUSD,4621.1,4651.5,4608.8,4648.3,386.91,1793557.06,17043
1542866400,2018-11-22 06-AM,BTCUSD,4648.3,4649.3,4612,4618.1,360.58,1669583.23,17042
